borough,STOPCODE,alpha
Brent,BP6507,0.56234
Brent,BP820,0.40444803
Brent,BP831,0.40576977
Brent,BP924,0.5140468
Brent,BP971,0.55288386
Brent,BP972,0.5517615
Brent,BP982,0.5244883
Brent,C10,0.4428301
Brent,C12,0.54031014
Brent,C122,0.6672407
Brent,C13,0.57558113
Brent,C2,0.54041165
Brent,C3,0.5090516
Brent,C35,0.6426488
Brent,C4,0.51607764
Brent,C40,0.59088403
Brent,C5,0.47984818
Brent,C6,0.48140746
Brent,C7,0.55526197
Brent,C74,0.60102713
Brent,C8,0.56220317
Brent,C83,0.53753763
Brent,C85,0.4936744
Brent,C86,0.6188145
Brent,C9,0.40378767
Brent,CW15,0.5383522
Brent,CW16,0.5555446
Brent,CW43,0.5039943
Brent,CW44,0.55389404
Brent,CW45,0.5768212
Brent,CW59,0.47451124
Brent,CW60,0.47185808
Brent,CW61,0.47848883
Brent,M10,0.50653315
Brent,M11,0.40666166
Brent,M12,0.36083692
Brent,M13,0.39041898
Brent,M14,0.40541694
Brent,M15,0.505819
Brent,M20,0.57610047
Brent,M22,0.48511598
Brent,M23,0.43533736
Brent,M24,0.43422636
Brent,M25,0.5007751
Brent,M26,0.636975
Brent,R0255,0.50749475
Brent,R0268,0.34055838
Brent,R0316,0.48271468
Brent,R0359,0.5381538
Brent,R0361,0.57621557
Brent,R0402,0.5385273
Brent,R0488,0.52614456
Brent,R0492,0.49992347
Brent,R0657,0.48333693
Brent,15086,0.5361366
Brent,15087,0.5128633
Brent,15945,0.354065
Brent,16103,0.44689652
Brent,16563,0.5089803
Brent,16564,0.5055647
Brent,16868,0.35986537
Brent,17002,0.56471556
Brent,17008,0.44636363
Brent,17009,0.43608135
Brent,1934,0.33085313
Brent,20991,0.4071185
Brent,20992,0.39898083
Brent,20993,0.3901326
Brent,34184,0.5679153
Brent,34185,0.56677365
Brent,37230,0.44447204
Brent,6138,0.46692947
Brent,BP1386,0.5061816
Brent,BP208,0.5646105
Brent,BP209,0.58201355
Brent,BP2609,0.50837827
Brent,BP2610,0.5200108
Brent,BP4498,0.5039183
Brent,BP4969,0.45995346
Brent,BP4970,0.45822448
Brent,BP4971,0.45455062
Brent,BP5975,0.6254721
Brent,BP608,0.50834155
Brent,BP609,0.50552523
Brent,BP610,0.57158655
Brent,BP611,0.56623185
Brent,BP614,0.5403039
Brent,BP6338,0.50812024
Brent,R0266,0.4704818
Bromley,10690,0.46687436
Bromley,10694,0.34852216
Bromley,10705,0.44887248
Bromley,11331,0.33470124
Bromley,11332,0.34574708
Bromley,11752,0.2999979
Bromley,12207,0.40763202
Bromley,12208,0.4193012
Bromley,12239,0.39958778
Bromley,12240,0.40795124
Bromley,1242,0.34324723
Bromley,12442,0.43683308
Bromley,12444,0.412659
Bromley,12445,0.38304588
Bromley,13222,0.47815698
Bromley,13379,0.41286653
Bromley,13953,0.36507878
Bromley,14120,0.25958794
Bromley,14121,0.26040176
Bromley,14122,0.37323296
Bromley,14123,0.37160397
Bromley,14124,0.49041802
Bromley,14125,0.4921247
Bromley,1426,0.48887774
Bromley,1427,0.468323
Bromley,1428,0.45619446
Bromley,1429,0.43370435
Bromley,14342,0.42366785
Bromley,14430,0.30009145
Bromley,14459,0.5128345
Bromley,14732,0.27137047
Bromley,14733,0.23541644
Bromley,14739,0.49587592
Bromley,14976,0.4482514
Bromley,14978,0.38573754
Bromley,1521,0.39503086
Bromley,1522,0.38545892
Bromley,1523,0.4065451
Bromley,1524,0.3810725
Bromley,1603,0.3553534
Bromley,1604,0.3179006
Bromley,16642,0.32824853
Bromley,16646,0.32115576
Bromley,16647,0.31231648
Bromley,17321,0.4029059
Bromley,17323,0.42582178
Bromley,17326,0.4633628
Bromley,17327,0.46108237
Bromley,17402,0.44016415
Bromley,17403,0.38597366
Bromley,17405,0.4417877
Bromley,17406,0.47674647
Bromley,17407,0.48607633
Bromley,17408,0.46478355
Bromley,17409,0.4234099
Bromley,17410,0.38781598
Bromley,17411,0.3948433
Bromley,17412,0.3904282
Bromley,17413,0.38539082
Bromley,17414,0.35372794
Bromley,17415,0.36011878
Bromley,17419,0.2537951
Bromley,17420,0.25106823
Bromley,17421,0.2573247
Bromley,17422,0.26167226
Bromley,17423,0.297342
Bromley,17424,0.28108618
Bromley,17425,0.29491678
Bromley,17426,0.29032475
Bromley,17427,0.2654026
Bromley,17428,0.26501733
Bromley,17429,0.30262607
Bromley,17431,0.5394459
Bromley,17432,0.4928767
Bromley,17433,0.50883037
Bromley,17434,0.5307286
Bromley,17435,0.53296167
Bromley,17436,0.5367317
Bromley,17437,0.48177144
Bromley,17438,0.49708232
Bromley,17522,0.35302874
Bromley,17523,0.33457428
Bromley,17524,0.3651516
Bromley,17525,0.3915565
Bromley,17526,0.33967412
Bromley,17527,0.36894
Bromley,17528,0.26124462
Bromley,17529,0.31668934
Bromley,17530,0.28828055
Bromley,17531,0.2928115
Bromley,17532,0.25826386
Bromley,17534,0.24602777
Bromley,17535,0.24868403
Bromley,17536,0.360299
Bromley,17702,0.35975763
Bromley,17703,0.36054423
Bromley,17705,0.24282964
Bromley,17706,0.2727396
Bromley,17707,0.255839
Bromley,17708,0.41198727
Bromley,17709,0.41521114
Bromley,17710,0.40188554
Bromley,17711,0.3864105
Bromley,17712,0.3450299
Bromley,17713,0.3327643
Bromley,17714,0.41781414
Bromley,17715,0.40681133
Bromley,17716,0.43854767
Bromley,17717,0.43688092
Bromley,17789,0.30767572
Bromley,17790,0.32800275
Bromley,17791,0.35958368
Bromley,17792,0.34453487
Bromley,17793,0.3177282
Bromley,17794,0.31746158
Bromley,17797,0.26330033
Bromley,17798,0.27226797
Bromley,17799,0.2878929
Bromley,17802,0.30730027
Bromley,17803,0.2892526
Bromley,17804,0.2890033
Bromley,17805,0.29403576
Bromley,17806,0.29586062
Bromley,17807,0.27081886
Bromley,17808,0.26747343
Bromley,17809,0.2651693
Bromley,17810,0.25614765
Bromley,17811,0.262419
Bromley,17812,0.3864992
Bromley,17813,0.37515345
Bromley,17814,0.43343973
Bromley,17815,0.40607598
Bromley,17816,0.3804775
Bromley,17817,0.3735134
Bromley,17818,0.4116275
Bromley,17819,0.4418683
Bromley,18191,0.40071216
Bromley,18192,0.38388896
Bromley,18193,0.4071296
Bromley,18194,0.4458347
Bromley,18195,0.5191937
Bromley,18196,0.35657895
Bromley,18197,0.37944382
Bromley,18198,0.27740237
Bromley,18199,0.2557537
Bromley,18200,0.36561736
Bromley,18201,0.36516607
Bromley,18202,0.3265526
Bromley,18203,0.34153754
Bromley,18204,0.41644624
Bromley,18205,0.4508148
Bromley,18206,0.46009973
Bromley,18226,0.37933397
Bromley,18369,0.3834032
Bromley,18370,0.41170937
Bromley,18371,0.36952657
Bromley,18733,0.37512887
Bromley,18738,0.311888
Bromley,18739,0.29375213
Bromley,18785,0.30374694
Bromley,18786,0.32515812
Bromley,18787,0.31256822
Bromley,18788,0.40352607
Bromley,18789,0.40477717
Bromley,18791,0.42534107
Bromley,18792,0.4825512
Bromley,18794,0.45080698
Bromley,18795,0.44530362
Bromley,18796,0.4361277
Bromley,18894,0.52188396
Bromley,18942,0.379005
Bromley,18943,0.37765083
Bromley,18944,0.38659334
Bromley,18945,0.38539353
Bromley,18946,0.30691272
Bromley,18947,0.3021817
Bromley,18948,0.30366296
Bromley,18949,0.29706767
Bromley,18950,0.36401328
Bromley,18951,0.39126065
Bromley,18952,0.35614893
Bromley,18958,0.25243875
Bromley,18959,0.27317828
Bromley,18960,0.30136055
Bromley,18961,0.28108048
Bromley,18962,0.28596538
Bromley,18963,0.28947726
Bromley,18964,0.2741974
Bromley,18965,0.27536535
Bromley,18966,0.2808374
Bromley,18967,0.27649602
Bromley,18973,0.42293304
Bromley,18988,0.29305276
Bromley,18989,0.31645614
Bromley,18990,0.34061015
Bromley,18991,0.32698536
Bromley,18992,0.43860236
Bromley,18993,0.42652592
Bromley,18995,0.4197054
Bromley,18996,0.49854928
Bromley,18997,0.37124535
Bromley,18998,0.398381
Bromley,18999,0.37681493
Bromley,19000,0.37656978
Bromley,19001,0.39191887
Bromley,19002,0.46244958
Bromley,19004,0.2867387
Bromley,19005,0.29710013
Bromley,19006,0.37295514
Bromley,19007,0.30466965
Bromley,19008,0.3947348
Bromley,19009,0.39847887
Bromley,19010,0.3966204
Bromley,19011,0.39589462
Bromley,19020,0.36478308
Bromley,19024,0.5167353
Bromley,19025,0.53143466
Bromley,19028,0.41158882
Bromley,19029,0.4116735
Bromley,19037,0.30556992
Bromley,19038,0.32990456
Bromley,19276,0.3612424
Bromley,19277,0.36703858
Bromley,19342,0.29211757
Bromley,19566,0.25287405
Bromley,19675,0.28258434
Bromley,19695,0.3346155
Bromley,19696,0.33308306
Bromley,19697,0.34567252
Bromley,19700,0.42840588
Bromley,19701,0.36969066
Bromley,19702,0.31706887
Bromley,19703,0.3189769
Bromley,19704,0.35200107
Bromley,19705,0.35221887
Bromley,19706,0.25783294
Bromley,19707,0.26139152
Bromley,19729,0.35362312
Bromley,19732,0.39272374
Bromley,19733,0.37816176
Bromley,19734,0.39814883
Bromley,19735,0.3839106
Bromley,19736,0.37876305
Bromley,19737,0.36556268
Bromley,19738,0.31023565
Bromley,19739,0.31004193
Bromley,19740,0.29624918
Bromley,19741,0.29598296
Bromley,19742,0.27220574
Bromley,19744,0.30047372
Bromley,19745,0.29414555
Bromley,19747,0.29692692
Bromley,19748,0.32320037
Bromley,19749,0.32356033
Bromley,19750,0.37503943
Bromley,19751,0.4415819
Bromley,19755,0.36810187
Bromley,19756,0.3194941
Bromley,19757,0.31887233
Bromley,19758,0.31888157
Bromley,19759,0.2616228
Bromley,19760,0.2756652
Bromley,19761,0.3948687
Bromley,19762,0.38082448
Bromley,19763,0.4086134
Bromley,19764,0.41895497
Bromley,19765,0.4260886
Bromley,19766,0.45134053
Bromley,19767,0.35562995
Bromley,19768,0.3734928
Bromley,19769,0.37589446
Bromley,19770,0.43291625
Bromley,19771,0.4351252
Bromley,19772,0.44624498
Bromley,19773,0.35336465
Bromley,19774,0.26917776
Bromley,19775,0.354545
Bromley,19776,0.269884
Bromley,19777,0.26958543
Bromley,19778,0.33639166
Bromley,19779,0.33483058
Bromley,19780,0.37585235
Bromley,19781,0.41505355
Bromley,19782,0.4462444
Bromley,19783,0.43831673
Bromley,19918,0.3383913
Bromley,20099,0.32187828
Bromley,20131,0.23463136
Bromley,20132,0.31181934
Bromley,20133,0.31563777
Bromley,20159,0.3978091
Bromley,20160,0.4284152
Bromley,20170,0.34224913
Bromley,20172,0.31621674
Bromley,20402,0.32371214
Bromley,20403,0.3333231
Bromley,20466,0.2929923
Bromley,20467,0.2921885
Bromley,20588,0.26908138
Bromley,20691,0.4238956
Bromley,20692,0.43126327
Bromley,20716,0.5606608
Bromley,20750,0.35070142
Bromley,20836,0.30190262
Bromley,20837,0.38989145
Bromley,20914,0.30441436
Bromley,20915,0.3228217
Bromley,20979,0.4866692
Bromley,20980,0.37385875
Bromley,20981,0.3806855
Bromley,2128,0.41274127
Bromley,2131,0.4673867
Bromley,21529,0.32328314
Bromley,21558,0.45118672
Bromley,22398,0.39302254
Bromley,24135,0.4160901
Bromley,24843,0.30109638
Bromley,24961,0.30492362
Bromley,25115,0.35157007
Bromley,25271,0.41299292
Bromley,25272,0.41603234
Bromley,25282,0.23570429
Bromley,25288,0.29481146
Bromley,25289,0.30384752
Bromley,25371,0.310767
Bromley,25372,0.30200362
Bromley,25373,0.3054688
Bromley,25374,0.3060692
Bromley,25375,0.30353087
Bromley,25376,0.30093795
Bromley,25472,0.3250103
Bromley,25959,0.30058694
Bromley,25960,0.30950007
Bromley,26124,0.3040799
Bromley,26125,0.28742763
Bromley,26126,0.29731518
Bromley,26127,0.30761757
Bromley,26128,0.33659104
Bromley,26129,0.3447951
Bromley,26130,0.33512175
Bromley,26131,0.32249835
Bromley,26132,0.3210456
Bromley,26133,0.3430959
Bromley,26134,0.3749108
Bromley,26136,0.39310086
Bromley,26137,0.3738028
Bromley,26138,0.37537718
Bromley,26139,0.4169946
Bromley,26140,0.38378078
Bromley,26141,0.40155333
Bromley,26142,0.41498107
Bromley,26143,0.45908868
Bromley,26906,0.28249824
Bromley,26907,0.2928722
Bromley,26908,0.29053357
Bromley,26909,0.4357204
Bromley,26910,0.47029886
Bromley,26911,0.4556224
Bromley,26912,0.45479888
Bromley,26914,0.31572384
Bromley,26915,0.30200827
Bromley,26920,0.28146422
Bromley,26922,0.3491331
Bromley,26923,0.25272426
Bromley,26924,0.471042
Bromley,26925,0.45254335
Bromley,26926,0.48430565
Bromley,26927,0.49629304
Bromley,26965,0.37515005
Bromley,26966,0.38178247
Bromley,26994,0.42407718
Bromley,27556,0.32720375
Bromley,27557,0.33602422
Bromley,27601,0.33298954
Bromley,27602,0.19854115
Bromley,27603,0.22882098
Bromley,27604,0.2554738
Bromley,27605,0.22680952
Bromley,27606,0.42065594
Bromley,27612,0.2870201
Bromley,27732,0.29075795
Bromley,27733,0.28109905
Bromley,27780,0.39139086
Bromley,27850,0.3592967
Bromley,27955,0.33760554
Bromley,27956,0.33773685
Bromley,27957,0.3654965
Bromley,27961,0.36888692
Bromley,27962,0.294176
Bromley,28146,0.28562677
Bromley,28147,0.27351618
Bromley,28770,0.3092269
Bromley,28771,0.30965155
Bromley,28772,0.36635432
Bromley,29841,0.38265097
Bromley,30011,0.4147699
Bromley,30012,0.45748734
Bromley,31173,0.45139843
Bromley,31250,0.37619263
Bromley,31326,0.40671352
Bromley,31327,0.3938747
Bromley,3231,0.3349651
Bromley,33144,0.47963586
Bromley,33221,0.43029156
Bromley,33222,0.42859146
Bromley,33223,0.40161917
Bromley,33224,0.43891773
Bromley,33225,0.34333837
Bromley,33226,0.322507
Bromley,33227,0.32267612
Bromley,33228,0.3225274
Bromley,33229,0.36533827
Bromley,33230,0.33956257
Bromley,33231,0.3124572
Bromley,33313,0.29668152
Bromley,33726,0.4179642
Bromley,33842,0.4529938
Bromley,34256,0.34638077
Bromley,34271,0.2963468
Bromley,34272,0.4348062
Bromley,34273,0.43901893
Bromley,34274,0.37653676
Bromley,34275,0.41144916
Bromley,34276,0.29443392
Bromley,34698,0.50446254
Bromley,35033,0.23864189
Bromley,35572,0.42056155
Bromley,35670,0.35990742
Bromley,35743,0.40489846
Bromley,3619,0.34732196
Bromley,36645,0.38864702
Bromley,36646,0.41803345
Bromley,36951,0.5012886
Bromley,36953,0.49248272
Bromley,37087,0.47463936
Bromley,37346,0.41474846
Bromley,37348,0.48698258
Bromley,37350,0.29906142
Bromley,37351,0.4230361
Bromley,37359,0.4003858
Bromley,3911,0.36365774
Bromley,3912,0.34332308
Bromley,3922,0.29778948
Bromley,3923,0.297646
Bromley,3924,0.3472682
Bromley,40060,0.3748601
Bromley,40105,0.48620906
Bromley,40106,0.49274516
Bromley,40107,0.48652333
Bromley,40118,0.39943728
Bromley,40119,0.3542512
Bromley,40120,0.28505027
Bromley,40121,0.29651472
Bromley,40122,0.28734928
Bromley,40123,0.3073638
Bromley,40124,0.2729234
Bromley,40125,0.26041117
Bromley,40126,0.26202434
Bromley,40130,0.28990227
Bromley,40131,0.2456011
Bromley,40132,0.2270273
Bromley,40133,0.24178292
Bromley,40134,0.23041289
Bromley,40135,0.26001504
Bromley,40136,0.2611212
Bromley,40137,0.23640129
Bromley,40139,0.25598085
Bromley,40140,0.28022867
Bromley,40141,0.26490813
Bromley,40142,0.26732162
Bromley,40143,0.2599906
Bromley,40144,0.2606743
Bromley,40145,0.2359007
Bromley,40146,0.23475438
Bromley,40147,0.2914858
Bromley,40148,0.28957057
Bromley,40149,0.34088707
Bromley,40150,0.30562103
Bromley,40151,0.406192
Bromley,40152,0.39206573
Bromley,40153,0.3331876
Bromley,40154,0.31912142
Bromley,40155,0.25289842
Bromley,40156,0.25576898
Bromley,40157,0.2554497
Bromley,40158,0.25130388
Bromley,40159,0.25389415
Bromley,40162,0.2584077
Bromley,40163,0.3577696
Bromley,40164,0.40009752
Bromley,40165,0.3625657
Bromley,40166,0.29819393
Bromley,40167,0.29321852
Bromley,40168,0.2812895
Bromley,40169,0.2991969
Bromley,40170,0.31044924
Bromley,40171,0.25220856
Bromley,40172,0.2299532
Bromley,40173,0.2993264
Bromley,40174,0.28050244
Bromley,40175,0.29407784
Bromley,40176,0.27070013
Bromley,40178,0.2951972
Bromley,40188,0.3822127
Bromley,40189,0.3691419
Bromley,40190,0.36202535
Bromley,40191,0.30864328
Bromley,40192,0.2690373
Bromley,40193,0.36768594
Bromley,40196,0.40403092
Bromley,40197,0.39957264
Bromley,40198,0.30560207
Bromley,40199,0.30005884
Bromley,40201,0.3152717
Bromley,40202,0.29749462
Bromley,40207,0.4101216
Bromley,40208,0.36360365
Bromley,40209,0.38692227
Bromley,40210,0.38920277
Bromley,40211,0.41482502
Bromley,40212,0.40461478
Bromley,40213,0.40008104
Bromley,40214,0.39641637
Bromley,40223,0.3683293
Bromley,40224,0.47089806
Bromley,40225,0.3013909
Bromley,40232,0.4484599
Bromley,40233,0.37392014
Bromley,40236,0.5009589
Bromley,40237,0.36923587
Bromley,40238,0.27945656
Bromley,40239,0.30329517
Bromley,40240,0.31098062
Bromley,40241,0.3163287
Bromley,40242,0.311642
Bromley,40243,0.31606168
Bromley,40244,0.36626697
Bromley,40245,0.28340513
Bromley,40250,0.37422252
Bromley,40251,0.41622928
Bromley,4074,0.42889732
Bromley,4075,0.4166314
Bromley,4083,0.3662895
Bromley,43011,0.29821306
Bromley,43015,0.43861935
Bromley,4783,0.4273023
Bromley,6560,0.35569778
Bromley,6561,0.3457067
Bromley,6580,0.33522457
Bromley,6581,0.3895044
Bromley,6582,0.34727916
Bromley,6587,0.37195733
Bromley,6593,0.47546268
Bromley,6594,0.35718352
Bromley,6595,0.35017088
Bromley,6599,0.4691546
Bromley,6601,0.36287722
Bromley,6602,0.39672998
Bromley,7722,0.38662538
Bromley,7723,0.36112168
Bromley,8204,0.38418552
Bromley,8239,0.38127092
Bromley,9350,0.34167725
Bromley,9470,0.3814838
Bromley,9471,0.3812177
Bromley,975,0.46438095
Bromley,BP013,0.28263327
Bromley,BP014,0.2955291
Bromley,BP056,0.52079123
Bromley,BP087,0.4245302
Bromley,BP1026,0.4452078
Bromley,BP1028,0.45700336
Bromley,BP1096,0.23368606
Bromley,BP1160,0.46149138
Bromley,BP1161,0.46226105
Bromley,BP1162,0.28941944
Bromley,BP1163,0.2902836
Bromley,BP1164,0.2934506
Bromley,BP1228,0.294105
Bromley,BP1238,0.3324346
Bromley,BP1239,0.52677786
Bromley,BP1240,0.5314039
Bromley,BP1241,0.5316237
Bromley,BP1242,0.5225026
Bromley,BP1243,0.43947002
Bromley,BP1244,0.33292896
Bromley,BP1246,0.38371876
Bromley,BP1247,0.33227643
Bromley,BP1248,0.25797886
Bromley,BP1249,0.2932837
Bromley,BP1250,0.30578065
Bromley,BP1253,0.2942511
Bromley,BP1254,0.3402033
Bromley,BP1255,0.42701018
Bromley,BP1294,0.4338158
Bromley,BP1321,0.25924644
Bromley,BP1341,0.27293968
Bromley,BP1342,0.3851251
Bromley,BP1343,0.34621856
Bromley,BP1348,0.31304926
Bromley,BP136,0.4267768
Bromley,BP139,0.43536538
Bromley,BP142,0.4327909
Bromley,BP1457,0.25323683
Bromley,BP1458,0.3070289
Bromley,BP1459,0.2766275
Bromley,BP1460,0.24570219
Bromley,BP166,0.27180293
Bromley,BP1681,0.5097976
Bromley,BP2030,0.35793313
Bromley,BP2031,0.29326543
Bromley,BP2032,0.26318386
Bromley,BP2033,0.32923335
Bromley,BP2034,0.32926482
Bromley,BP2035,0.28715923
Bromley,BP2036,0.32956535
Bromley,BP2039,0.3409787
Bromley,BP2040,0.33622634
Bromley,BP2041,0.30126128
Bromley,BP2042,0.25457606
Bromley,BP2049,0.34229237
Bromley,BP2050,0.3357458
Bromley,BP2051,0.26201117
Bromley,BP210,0.44570166
Bromley,BP2185,0.39429075
Bromley,BP2186,0.39793205
Bromley,BP2187,0.36849862
Bromley,BP2188,0.35853624
Bromley,BP2189,0.3585307
Bromley,BP2190,0.43242455
Bromley,BP2191,0.4283592
Bromley,BP2192,0.42640615
Bromley,BP2193,0.42382094
Bromley,BP2194,0.39478523
Bromley,BP2195,0.5044592
Bromley,BP2196,0.5042693
Bromley,BP2197,0.49451545
Bromley,BP2199,0.47041184
Bromley,BP2201,0.48801666
Bromley,BP2202,0.4694541
Bromley,BP2203,0.49575168
Bromley,BP2204,0.30684328
Bromley,BP2205,0.3059669
Bromley,BP2212,0.3855975
Bromley,BP2213,0.38462508
Bromley,BP2214,0.32607588
Bromley,BP2215,0.3305456
Bromley,BP2216,0.3357254
Bromley,BP2217,0.30751395
Bromley,BP2218,0.35600227
Bromley,BP2220,0.35526055
Bromley,BP2221,0.36457765
Bromley,BP2222,0.311462
Bromley,BP2223,0.3034117
Bromley,BP2224,0.41794327
Bromley,BP2225,0.42198396
Bromley,BP2226,0.34667096
Bromley,BP2227,0.37888244
Bromley,BP2229,0.35718867
Bromley,BP2230,0.31804913
Bromley,BP2231,0.31777138
Bromley,BP2232,0.2912265
Bromley,BP2233,0.30357513
Bromley,BP2234,0.30276045
Bromley,BP2235,0.31914058
Bromley,BP2236,0.311391
Bromley,BP2237,0.3186014
Bromley,BP2238,0.32232225
Bromley,BP2239,0.3170542
Bromley,BP2240,0.28258613
Bromley,BP2258,0.3188495
Bromley,BP2286,0.2524568
Bromley,BP2287,0.40099114
Bromley,BP2288,0.38169634
Bromley,BP2289,0.274979
Bromley,BP2290,0.2959233
Bromley,BP2291,0.28367808
Bromley,BP2292,0.27232677
Bromley,BP2293,0.38093925
Bromley,BP2294,0.372792
Bromley,BP2381,0.30863965
Bromley,BP2403,0.40061948
Bromley,BP2404,0.40108567
Bromley,BP2541,0.48759547
Bromley,BP2542,0.45201766
Bromley,BP2543,0.4188161
Bromley,BP2544,0.48984092
Bromley,BP2553,0.42843294
Bromley,BP2554,0.39041057
Bromley,BP2707,0.32323617
Bromley,BP2708,0.3146082
Bromley,BP2709,0.29402605
Bromley,BP2710,0.32243106
Bromley,BP2711,0.32222733
Bromley,BP2712,0.3069757
Bromley,BP2713,0.31742
Bromley,BP2714,0.3063226
Bromley,BP2760,0.373287
Bromley,BP2837,0.33405933
Bromley,BP2838,0.2878224
Bromley,BP2839,0.28850466
Bromley,BP2840,0.34125534
Bromley,BP2841,0.33723754
Bromley,BP2842,0.28821298
Bromley,BP2843,0.32258627
Bromley,BP2844,0.32261837
Bromley,BP2869,0.31217474
Bromley,BP2870,0.30572516
Bromley,BP2871,0.41133168
Bromley,BP2872,0.28735206
Bromley,BP2873,0.2925624
Bromley,BP2874,0.39363587
Bromley,BP2875,0.308849
Bromley,BP2876,0.30955538
Bromley,BP2877,0.38409492
Bromley,BP2878,0.37645888
Bromley,BP2879,0.2948773
Bromley,BP2880,0.26075026
Bromley,BP2881,0.29971576
Bromley,BP2882,0.3383461
Bromley,BP2883,0.2824439
Bromley,BP2884,0.30302835
Bromley,BP2885,0.3072456
Bromley,BP2886,0.33561844
Bromley,BP2896,0.2902165
Bromley,BP2998,0.444411
Bromley,BP2999,0.38260847
Bromley,BP3000,0.3327575
Bromley,BP3001,0.30881396
Bromley,BP3002,0.29032412
Bromley,BP3003,0.2738609
Bromley,BP3004,0.3130845
Bromley,BP3005,0.3265442
Bromley,BP3006,0.40386748
Bromley,BP3007,0.31337842
Bromley,BP3008,0.27422237
Bromley,BP3009,0.2740614
Bromley,BP3010,0.29807502
Bromley,BP3011,0.3073598
Bromley,BP3012,0.3322074
Bromley,BP3233,0.41614577
Bromley,BP3234,0.4171945
Bromley,BP3235,0.38708058
Bromley,BP3237,0.41118374
Bromley,BP3238,0.48060134
Bromley,BP3239,0.3920672
Bromley,BP3240,0.3474924
Bromley,BP3241,0.2693227
Bromley,BP3242,0.26875177
Bromley,BP3243,0.31785893
Bromley,BP3244,0.2983967
Bromley,BP3288,0.293547
Bromley,BP3303,0.2886323
Bromley,BP3336,0.39280814
Bromley,BP3337,0.37572813
Bromley,BP3338,0.38438606
Bromley,BP3339,0.40054655
Bromley,BP3340,0.34118623
Bromley,BP3341,0.34070846
Bromley,BP3343,0.45967272
Bromley,BP3470,0.37880045
Bromley,BP3471,0.33969122
Bromley,BP3495,0.29346693
Bromley,BP3496,0.29781255
Bromley,BP3562,0.26266015
Bromley,BP3680,0.30045784
Bromley,BP3690,0.37958843
Bromley,BP3694,0.3795547
Bromley,BP3992,0.39223328
Bromley,BP3993,0.40552354
Bromley,BP3994,0.39308536
Bromley,BP3995,0.3905925
Bromley,BP3996,0.3969026
Bromley,BP3997,0.43502736
Bromley,BP3998,0.2952567
Bromley,BP3999,0.2643509
Bromley,BP4000,0.38002074
Bromley,BP4001,0.37305477
Bromley,BP4003,0.44592422
Bromley,BP4004,0.4513708
Bromley,BP4005,0.37695718
Bromley,BP4006,0.36760193
Bromley,BP4007,0.32351145
Bromley,BP4008,0.3171404
Bromley,BP4009,0.31064105
Bromley,BP4010,0.31111825
Bromley,BP4011,0.28344882
Bromley,BP4012,0.27815953
Bromley,BP4014,0.27842483
Bromley,BP4015,0.2957871
Bromley,BP4016,0.28412208
Bromley,BP4017,0.26414126
Bromley,BP4018,0.26264417
Bromley,BP4019,0.2776707
Bromley,BP4020,0.4164377
Bromley,BP4021,0.4120832
Bromley,BP4022,0.3554743
Bromley,BP4023,0.3557062
Bromley,BP4024,0.3451049
Bromley,BP4025,0.3298848
Bromley,BP4026,0.35648826
Bromley,BP4027,0.3539794
Bromley,BP4028,0.35415807
Bromley,BP4029,0.35672078
Bromley,BP4030,0.31370375
Bromley,BP4031,0.29644084
Bromley,BP4032,0.36163965
Bromley,BP4033,0.32873416
Bromley,BP4034,0.32776496
Bromley,BP4035,0.31500623
Bromley,BP4036,0.2566485
Bromley,BP4037,0.2576199
Bromley,BP4038,0.34367016
Bromley,BP4039,0.34157455
Bromley,BP4040,0.446086
Bromley,BP4041,0.4479112
Bromley,BP4094,0.39316788
Bromley,BP4126,0.39379084
Bromley,BP4129,0.26487
Bromley,BP4131,0.26343086
Bromley,BP4132,0.27146614
Bromley,BP4133,0.26079714
Bromley,BP4134,0.27000743
Bromley,BP4136,0.3448113
Bromley,BP4137,0.44575438
Bromley,BP4138,0.428201
Bromley,BP4139,0.28718132
Bromley,BP4140,0.28136432
Bromley,BP4141,0.3985046
Bromley,BP4142,0.39844495
Bromley,BP4143,0.39478716
Bromley,BP4144,0.39506862
Bromley,BP4145,0.42079353
Bromley,BP4146,0.4212194
Bromley,BP4147,0.39674023
Bromley,BP4148,0.39942637
Bromley,BP4149,0.43269002
Bromley,BP4150,0.3806655
Bromley,BP4151,0.39154342
Bromley,BP4152,0.26620513
Bromley,BP4153,0.2646464
Bromley,BP4155,0.29083022
Bromley,BP4183,0.31154686
Bromley,BP4192,0.27672765
Bromley,BP4209,0.2757796
Bromley,BP4210,0.39336598
Bromley,BP4315,0.34854713
Bromley,BP4332,0.38181567
Bromley,BP4333,0.36398184
Bromley,BP4341,0.34977886
Bromley,BP4357,0.28768727
Bromley,BP4394,0.3616922
Bromley,BP4395,0.3348782
Bromley,BP4422,0.4973505
Bromley,BP4423,0.49843967
Bromley,BP4424,0.29460052
Bromley,BP4433,0.415394
Bromley,BP4434,0.32865828
Bromley,BP4435,0.3162093
Bromley,BP4440,0.30833125
Bromley,BP4441,0.30119807
Bromley,BP4442,0.3017978
Bromley,BP4443,0.30623683
Bromley,BP4444,0.30776256
Bromley,BP4445,0.3304137
Bromley,BP4446,0.30681676
Bromley,BP4447,0.34616545
Bromley,BP4448,0.34311357
Bromley,BP4449,0.32093996
Bromley,BP4450,0.32450548
Bromley,BP4451,0.32102528
Bromley,BP4452,0.32119486
